trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
1;1169169353;1168995197.sql;1169169353.sql;35;35;307;307;0;0;0;0;0;0;0;0
2;1170114031;1169169353.sql;1170114031.sql;35;35;307;307;0;0;0;0;0;0;0;0
3;1170352158;1170114031.sql;1170352158.sql;35;35;307;307;0;0;0;0;0;0;0;0
4;1171760248;1170352158.sql;1171760248.sql;35;35;307;307;0;0;0;0;0;0;0;0
5;1172050166;1171760248.sql;1172050166.sql;35;35;307;307;0;0;0;0;0;0;0;0
6;1172050314;1172050166.sql;1172050314.sql;35;35;307;307;0;0;0;0;0;0;0;0
7;1172088171;1172050314.sql;1172088171.sql;35;35;307;307;0;0;0;0;0;0;0;0
8;1172185833;1172088171.sql;1172185833.sql;35;35;307;307;0;0;0;0;0;0;0;0
9;1172193123;1172185833.sql;1172193123.sql;35;35;307;307;0;0;0;0;0;0;0;0
10;1172295206;1172193123.sql;1172295206.sql;35;35;307;307;0;0;0;0;0;0;0;0
11;1172404068;1172295206.sql;1172404068.sql;35;35;307;307;0;0;0;0;0;0;0;0
12;1174408674;1172404068.sql;1174408674.sql;35;35;307;307;0;0;0;0;0;0;0;0
13;1174869153;1174408674.sql;1174869153.sql;35;35;307;307;0;0;0;0;0;0;0;0
14;1176049034;1174869153.sql;1176049034.sql;35;35;307;307;0;0;0;0;0;0;0;0
15;1176061868;1176049034.sql;1176061868.sql;35;35;307;307;0;0;0;0;0;0;0;0
16;1176193659;1176061868.sql;1176193659.sql;35;35;307;316;0;0;9;0;0;0;0;0
17;1176313472;1176193659.sql;1176313472.sql;35;35;316;316;0;0;0;0;0;0;0;0
18;1178048305;1176313472.sql;1178048305.sql;35;35;316;316;0;0;0;0;0;0;0;0
19;1178050311;1178048305.sql;1178050311.sql;35;35;316;316;0;0;0;0;0;0;0;0
20;1178187264;1178050311.sql;1178187264.sql;35;35;316;316;0;0;0;0;0;0;0;0
21;1178231840;1178187264.sql;1178231840.sql;35;35;316;316;0;0;0;0;0;0;0;0
22;1179438713;1178231840.sql;1179438713.sql;35;34;316;313;0;1;0;0;0;0;0;3
23;1180997615;1179438713.sql;1180997615.sql;34;34;313;313;0;0;1;1;0;0;0;0
24;1183048677;1180997615.sql;1183048677.sql;34;34;313;313;0;0;0;0;0;0;0;0
25;1185716459;1183048677.sql;1185716459.sql;34;34;313;313;0;0;0;0;1;0;0;0
26;1185875518;1185716459.sql;1185875518.sql;34;35;313;316;1;0;0;0;0;0;3;0
27;1187553438;1185875518.sql;1187553438.sql;35;35;316;316;0;0;0;0;0;0;0;0
28;1187958982;1187553438.sql;1187958982.sql;35;35;316;316;0;0;0;0;0;0;0;0
29;1188243744;1187958982.sql;1188243744.sql;35;35;316;316;0;0;0;0;0;0;0;0
30;1188245085;1188243744.sql;1188245085.sql;35;35;316;316;0;0;0;0;0;0;0;0
31;1189272021;1188245085.sql;1189272021.sql;35;35;316;316;0;0;0;0;0;0;0;0
32;1189663846;1189272021.sql;1189663846.sql;35;36;316;321;1;0;0;0;0;0;5;0
33;1189688654;1189663846.sql;1189688654.sql;36;36;321;321;0;0;0;0;0;0;0;0
34;1193361511;1189688654.sql;1193361511.sql;36;36;321;321;0;0;0;0;0;0;0;0
35;1194889075;1193361511.sql;1194889075.sql;36;36;321;321;0;0;0;0;0;0;0;0
36;1195880367;1194889075.sql;1195880367.sql;36;36;321;321;0;0;0;0;0;0;0;0
37;1197216188;1195880367.sql;1197216188.sql;36;36;321;321;0;0;0;0;0;0;0;0
38;1197290706;1197216188.sql;1197290706.sql;36;36;321;321;0;0;0;0;0;0;0;0
39;1197660761;1197290706.sql;1197660761.sql;36;36;321;321;0;0;0;0;0;0;0;0
40;1198319196;1197660761.sql;1198319196.sql;36;36;321;321;0;0;0;0;0;0;0;0
41;1199576081;1198319196.sql;1199576081.sql;36;36;321;321;0;0;0;0;0;0;0;0
42;1205923026;1199576081.sql;1205923026.sql;36;36;321;321;0;0;0;0;0;0;0;0
43;1224181036;1205923026.sql;1224181036.sql;36;51;321;405;16;1;1;1;2;0;86;2
44;1224636823;1224181036.sql;1224636823.sql;51;50;405;389;1;2;0;0;0;0;17;33
45;1224771210;1224636823.sql;1224771210.sql;50;55;389;419;6;1;2;2;0;0;35;5
46;1225266711;1224771210.sql;1225266711.sql;55;57;419;434;2;0;0;0;0;0;15;0
47;1226477780;1225266711.sql;1226477780.sql;57;57;434;439;2;2;1;2;0;0;16;10
48;1226883633;1226477780.sql;1226883633.sql;57;57;439;439;2;2;0;0;0;0;16;16
49;1226883991;1226883633.sql;1226883991.sql;57;57;439;439;2;2;0;0;0;0;16;16
50;1226945072;1226883991.sql;1226945072.sql;57;58;439;460;1;0;0;0;0;0;21;0
51;1226974718;1226945072.sql;1226974718.sql;58;57;460;439;0;1;0;0;0;0;0;21
52;1227288841;1226974718.sql;1227288841.sql;57;57;439;439;0;0;0;0;0;0;0;0
53;1227611026;1227288841.sql;1227611026.sql;57;57;439;439;0;0;0;0;1;0;0;0
54;1227611173;1227611026.sql;1227611173.sql;57;57;439;439;0;0;0;0;1;0;0;0
55;1229601301;1227611173.sql;1229601301.sql;57;57;439;441;0;0;2;0;0;0;0;0
56;1229774405;1229601301.sql;1229774405.sql;57;57;441;441;0;0;0;0;0;0;0;0
57;1229912877;1229774405.sql;1229912877.sql;57;57;441;441;0;0;0;0;0;0;0;0
58;1229932201;1229912877.sql;1229932201.sql;57;58;441;462;1;0;0;0;0;0;21;0
59;1229943527;1229932201.sql;1229943527.sql;58;58;462;462;0;0;0;0;0;0;0;0
60;1229950576;1229943527.sql;1229950576.sql;58;58;462;462;0;0;0;0;0;0;0;0
61;1232717376;1229950576.sql;1232717376.sql;58;58;462;462;0;0;0;0;0;0;0;0
62;1232859767;1232717376.sql;1232859767.sql;58;57;462;441;0;1;0;0;0;0;0;21
63;1232861818;1232859767.sql;1232861818.sql;57;70;441;509;13;0;0;0;0;0;68;0
64;1232862326;1232861818.sql;1232862326.sql;70;70;509;509;0;0;0;0;0;0;0;0
65;1232869956;1232862326.sql;1232869956.sql;70;66;509;490;0;4;0;0;0;0;0;19
66;1232870152;1232869956.sql;1232870152.sql;66;66;490;490;0;0;0;0;0;0;0;0
67;1233060422;1232870152.sql;1233060422.sql;66;66;490;490;0;0;0;0;0;0;0;0
68;1233616394;1233060422.sql;1233616394.sql;66;67;490;512;1;0;1;0;0;0;21;0
69;1233631411;1233616394.sql;1233631411.sql;67;68;512;512;2;1;0;0;0;0;21;21
70;1233723138;1233631411.sql;1233723138.sql;68;69;512;533;1;0;0;0;2;0;21;0
71;1233791769;1233723138.sql;1233791769.sql;69;69;533;533;0;0;0;0;0;0;0;0
72;1233798483;1233791769.sql;1233798483.sql;69;69;533;533;0;0;0;0;0;0;0;0
73;1233800308;1233798483.sql;1233800308.sql;69;69;533;533;0;0;0;0;0;0;0;0
74;1235195717;1233800308.sql;1235195717.sql;69;69;533;533;0;0;0;0;0;0;0;0
75;1235301479;1235195717.sql;1235301479.sql;69;69;533;533;0;0;0;0;0;0;0;0
76;1237856067;1235301479.sql;1237856067.sql;69;69;533;531;0;0;5;7;0;0;0;0
77;1238176375;1237856067.sql;1238176375.sql;69;69;531;531;0;0;0;0;0;0;0;0
78;1238283931;1238176375.sql;1238283931.sql;69;69;531;531;0;0;0;0;0;0;0;0
79;1238544774;1238283931.sql;1238544774.sql;69;69;531;531;0;0;0;0;0;0;0;0
80;1238582478;1238544774.sql;1238582478.sql;69;69;531;531;0;0;0;0;0;0;0;0
81;1238622220;1238582478.sql;1238622220.sql;69;68;531;517;0;1;1;0;0;0;0;15
82;1239151324;1238622220.sql;1239151324.sql;68;51;517;435;0;17;0;0;0;0;0;82
83;1239285530;1239151324.sql;1239285530.sql;51;51;435;435;0;0;0;0;0;0;0;0
84;1239380459;1239285530.sql;1239380459.sql;51;52;435;442;1;0;1;0;0;0;6;0
85;1239380702;1239380459.sql;1239380702.sql;52;52;442;442;0;0;0;0;0;0;0;0
86;1239386073;1239380702.sql;1239386073.sql;52;52;442;442;0;0;0;0;0;0;0;0
87;1239481325;1239386073.sql;1239481325.sql;52;50;442;394;3;5;5;26;0;0;24;51
88;1239493163;1239481325.sql;1239493163.sql;50;50;394;394;0;0;0;0;0;0;0;0
89;1239659518;1239493163.sql;1239659518.sql;50;50;394;394;0;0;0;0;0;0;0;0
90;1239664664;1239659518.sql;1239664664.sql;50;50;394;394;0;0;0;0;0;0;0;0
91;1239725354;1239664664.sql;1239725354.sql;50;50;394;394;0;0;0;0;0;0;0;0
92;1239727133;1239725354.sql;1239727133.sql;50;50;394;394;0;0;0;0;0;0;0;0
93;1240473229;1239727133.sql;1240473229.sql;50;47;394;384;0;3;0;0;0;0;0;10
94;1243464431;1240473229.sql;1243464431.sql;47;38;384;342;6;15;34;10;7;0;57;123
95;1243467852;1243464431.sql;1243467852.sql;38;38;342;342;0;0;0;0;0;0;0;0
96;1243483525;1243467852.sql;1243483525.sql;38;38;342;340;0;0;0;2;0;0;0;0
97;1243521349;1243483525.sql;1243521349.sql;38;38;340;343;1;1;0;0;0;0;6;3
98;1243532141;1243521349.sql;1243532141.sql;38;38;343;344;0;0;1;0;0;0;0;0
99;1243580565;1243532141.sql;1243580565.sql;38;39;344;352;1;0;0;0;0;0;8;0
100;1243610603;1243580565.sql;1243610603.sql;39;39;352;352;0;0;0;0;0;0;0;0
101;1243776878;1243610603.sql;1243776878.sql;39;39;352;352;0;0;0;0;0;0;0;0
102;1244992859;1243776878.sql;1244992859.sql;39;38;352;335;0;1;6;8;0;0;0;15
103;1245453835;1244992859.sql;1245453835.sql;38;38;335;350;0;0;28;13;120;0;0;0
104;1245454771;1245453835.sql;1245454771.sql;38;38;350;350;0;0;0;0;0;0;0;0
105;1245468749;1245454771.sql;1245468749.sql;38;38;350;350;0;0;0;0;0;0;0;0
106;1245585677;1245468749.sql;1245585677.sql;38;43;350;382;6;1;0;0;0;0;44;12
107;1245602749;1245585677.sql;1245602749.sql;43;43;382;382;0;0;0;0;0;0;0;0
108;1245637450;1245602749.sql;1245637450.sql;43;43;382;382;0;0;0;0;0;0;0;0
109;1245638122;1245637450.sql;1245638122.sql;43;43;382;382;0;0;0;0;0;0;0;0
110;1245667283;1245638122.sql;1245667283.sql;43;43;382;381;0;0;0;1;0;0;0;0
111;1245667612;1245667283.sql;1245667612.sql;43;43;381;381;0;0;0;0;0;0;0;0
112;1245674327;1245667612.sql;1245674327.sql;43;43;381;381;0;0;0;0;0;0;0;0
113;1245760298;1245674327.sql;1245760298.sql;43;43;381;381;0;0;0;0;0;0;0;0
114;1246105006;1245760298.sql;1246105006.sql;43;43;381;381;0;0;0;0;0;0;0;0
115;1246106294;1246105006.sql;1246106294.sql;43;43;381;381;0;0;0;0;0;0;0;0
116;1246118986;1246106294.sql;1246118986.sql;43;43;381;381;0;0;0;0;0;0;0;0
117;1246667594;1246118986.sql;1246667594.sql;43;43;381;381;0;0;0;0;0;0;0;0
118;1246680307;1246667594.sql;1246680307.sql;43;43;381;381;0;0;0;0;0;0;0;0
119;1246700333;1246680307.sql;1246700333.sql;43;43;381;381;0;0;0;0;0;0;0;0
120;1246716050;1246700333.sql;1246716050.sql;43;43;381;381;0;0;0;0;0;0;0;0
121;1246768661;1246716050.sql;1246768661.sql;43;43;381;381;0;0;0;0;0;0;0;0
122;1247427861;1246768661.sql;1247427861.sql;43;43;381;381;0;0;0;0;0;0;0;0
123;1247428971;1247427861.sql;1247428971.sql;43;43;381;381;0;0;0;0;0;0;0;0
124;1249429243;1247428971.sql;1249429243.sql;43;43;381;381;0;0;0;0;0;0;0;0
125;1250110634;1249429243.sql;1250110634.sql;43;43;381;381;0;0;0;0;0;0;0;0
126;1250201029;1250110634.sql;1250201029.sql;43;43;381;381;0;0;0;0;0;0;0;0
127;1250970381;1250201029.sql;1250970381.sql;43;44;381;383;1;0;0;0;0;0;2;0
128;1251676825;1250970381.sql;1251676825.sql;44;43;383;381;0;1;0;0;0;0;0;2
129;1252594330;1251676825.sql;1252594330.sql;43;43;381;381;0;0;0;0;0;0;0;0
130;1252864571;1252594330.sql;1252864571.sql;43;44;381;385;1;0;0;0;0;0;4;0
131;1253270828;1252864571.sql;1253270828.sql;44;44;385;389;0;0;6;2;3;0;0;0
132;1253406180;1253270828.sql;1253406180.sql;44;44;389;389;0;0;0;0;0;0;0;0
133;1254114919;1253406180.sql;1254114919.sql;44;45;389;395;1;0;0;0;0;0;6;0
134;1254117887;1254114919.sql;1254117887.sql;45;45;395;395;0;0;0;0;2;0;0;0
135;1254124955;1254117887.sql;1254124955.sql;45;45;395;395;0;0;0;0;0;0;0;0
136;1254520462;1254124955.sql;1254520462.sql;45;36;395;347;2;11;1;2;3;0;14;61
137;1254522756;1254520462.sql;1254522756.sql;36;36;347;347;0;0;0;0;0;0;0;0
138;1254662203;1254522756.sql;1254662203.sql;36;36;347;347;0;0;0;0;0;0;0;0
139;1254664707;1254662203.sql;1254664707.sql;36;36;347;347;0;0;0;0;0;0;0;0
140;1254664895;1254664707.sql;1254664895.sql;36;36;347;347;0;0;0;0;0;0;0;0
141;1255407050;1254664895.sql;1255407050.sql;36;36;347;347;0;0;0;0;0;0;0;0
142;1255418782;1255407050.sql;1255418782.sql;36;36;347;347;0;0;0;0;0;0;0;0
143;1255430389;1255418782.sql;1255430389.sql;36;36;347;347;0;0;0;0;0;0;0;0
144;1255430586;1255430389.sql;1255430586.sql;36;36;347;347;0;0;0;0;0;0;0;0
145;1255506427;1255430586.sql;1255506427.sql;36;36;347;349;0;0;2;0;5;0;0;0
146;1255569265;1255506427.sql;1255569265.sql;36;36;349;349;0;0;0;0;0;0;0;0
147;1255815342;1255569265.sql;1255815342.sql;36;36;349;349;0;0;0;0;0;0;0;0
148;1255819909;1255815342.sql;1255819909.sql;36;36;349;349;0;0;0;0;0;0;0;0
149;1255820626;1255819909.sql;1255820626.sql;36;36;349;349;0;0;0;0;0;0;0;0
150;1255822006;1255820626.sql;1255822006.sql;36;36;349;349;0;0;0;0;0;0;0;0
151;1255891564;1255822006.sql;1255891564.sql;36;36;349;349;0;0;0;0;0;0;0;0
152;1255909744;1255891564.sql;1255909744.sql;36;36;349;349;0;0;0;0;0;0;0;0
153;1256117247;1255909744.sql;1256117247.sql;36;36;349;350;0;0;1;0;0;0;0;0
154;1256280717;1256117247.sql;1256280717.sql;36;36;350;350;0;0;0;0;0;0;0;0
155;1256351515;1256280717.sql;1256351515.sql;36;36;350;350;0;0;0;0;0;0;0;0
156;1256796791;1256351515.sql;1256796791.sql;36;36;350;350;1;1;1;1;0;0;6;6
157;1256801835;1256796791.sql;1256801835.sql;36;36;350;350;0;0;0;0;0;0;0;0
158;1256807141;1256801835.sql;1256807141.sql;36;36;350;350;0;0;0;0;1;0;0;0
159;1256812987;1256807141.sql;1256812987.sql;36;36;350;350;0;0;0;0;3;0;0;0
160;1258667470;1256812987.sql;1258667470.sql;36;36;350;350;0;0;0;0;0;0;0;0
161;1258843714;1258667470.sql;1258843714.sql;36;36;350;350;0;0;0;0;0;0;0;0
162;1259033975;1258843714.sql;1259033975.sql;36;36;350;348;0;0;0;2;0;0;0;0
163;1259034484;1259033975.sql;1259034484.sql;36;36;348;348;0;0;0;0;5;0;0;0
164;1259037507;1259034484.sql;1259037507.sql;36;36;348;347;0;0;0;1;0;0;0;0
165;1259041016;1259037507.sql;1259041016.sql;36;36;347;348;0;0;1;0;0;0;0;0
166;1259191082;1259041016.sql;1259191082.sql;36;36;348;348;0;0;0;0;1;0;0;0
167;1260361588;1259191082.sql;1260361588.sql;36;36;348;348;0;0;0;0;0;0;0;0
168;1260558683;1260361588.sql;1260558683.sql;36;36;348;348;0;0;0;0;0;0;0;0
169;1260632650;1260558683.sql;1260632650.sql;36;36;348;358;3;3;0;0;0;0;45;35
170;1260789329;1260632650.sql;1260789329.sql;36;36;358;358;0;0;0;0;0;0;0;0
171;1261145472;1260789329.sql;1261145472.sql;36;36;358;358;0;0;0;0;0;0;0;0
172;1261312083;1261145472.sql;1261312083.sql;36;36;358;358;0;0;0;0;0;0;0;0
173;1261523944;1261312083.sql;1261523944.sql;36;36;358;358;0;0;0;0;4;0;0;0
174;1261893119;1261523944.sql;1261893119.sql;36;36;358;358;0;0;0;0;0;0;0;0
175;1262090908;1261893119.sql;1262090908.sql;36;36;358;358;0;0;0;0;0;0;0;0
176;1262123999;1262090908.sql;1262123999.sql;36;36;358;358;0;0;0;0;0;0;0;0
177;1262706558;1262123999.sql;1262706558.sql;36;36;358;359;0;0;1;0;0;0;0;0
178;1262736559;1262706558.sql;1262736559.sql;36;36;359;363;0;0;4;0;0;0;0;0
179;1262761168;1262736559.sql;1262761168.sql;36;35;363;350;0;1;0;0;0;0;0;13
180;1263189509;1262761168.sql;1263189509.sql;35;33;350;343;0;2;0;0;0;0;0;7
181;1263321007;1263189509.sql;1263321007.sql;33;33;343;344;0;0;1;0;0;0;0;0
182;1263600463;1263321007.sql;1263600463.sql;33;38;344;394;5;0;0;0;0;0;50;0
183;1263961043;1263600463.sql;1263961043.sql;38;38;394;394;0;0;0;0;0;0;0;0
184;1264517085;1263961043.sql;1264517085.sql;38;38;394;394;0;0;0;0;0;0;0;0
185;1264964587;1264517085.sql;1264964587.sql;38;38;394;394;0;0;0;0;0;0;0;0
186;1264966305;1264964587.sql;1264966305.sql;38;38;394;394;0;0;0;0;0;0;0;0
187;1264996116;1264966305.sql;1264996116.sql;38;38;394;394;0;0;0;0;0;0;0;0
188;1265013885;1264996116.sql;1265013885.sql;38;38;394;394;0;0;0;0;1;0;0;0
189;1265015044;1265013885.sql;1265015044.sql;38;38;394;394;0;0;0;0;1;0;0;0
190;1265027173;1265015044.sql;1265027173.sql;38;38;394;394;0;0;0;0;0;0;0;0
191;1265099802;1265027173.sql;1265099802.sql;38;38;394;394;0;0;0;0;0;0;0;0
192;1265608183;1265099802.sql;1265608183.sql;38;38;394;394;0;0;0;0;0;0;0;0
193;1265728672;1265608183.sql;1265728672.sql;38;38;394;394;0;0;0;0;0;0;0;0
194;1265802554;1265728672.sql;1265802554.sql;38;38;394;396;0;0;2;0;0;0;0;0
195;1265807595;1265802554.sql;1265807595.sql;38;38;396;396;0;0;0;0;0;0;0;0
196;1266121739;1265807595.sql;1266121739.sql;38;38;396;396;0;0;0;0;0;0;0;0
197;1266140271;1266121739.sql;1266140271.sql;38;38;396;396;0;0;0;0;0;0;0;0
198;1266145701;1266140271.sql;1266145701.sql;38;38;396;396;0;0;0;0;0;0;0;0
199;1266438331;1266145701.sql;1266438331.sql;38;38;396;399;0;0;3;0;0;0;0;0
200;1266495648;1266438331.sql;1266495648.sql;38;38;399;399;0;0;0;0;0;0;0;0
201;1266554687;1266495648.sql;1266554687.sql;38;38;399;399;0;0;0;0;0;0;0;0
202;1266595668;1266554687.sql;1266595668.sql;38;38;399;399;0;0;0;0;0;0;0;0
203;1266910914;1266595668.sql;1266910914.sql;38;38;399;399;0;0;0;0;0;0;0;0
204;1267090820;1266910914.sql;1267090820.sql;38;38;399;399;0;0;0;0;0;0;0;0
205;1267212197;1267090820.sql;1267212197.sql;38;38;399;399;0;0;0;0;0;0;0;0
206;1267789586;1267212197.sql;1267789586.sql;38;38;399;399;0;0;0;0;0;0;0;0
207;1267949800;1267789586.sql;1267949800.sql;38;38;399;400;0;0;1;0;0;0;0;0
208;1269635869;1267949800.sql;1269635869.sql;38;38;400;400;0;0;0;0;0;0;0;0
209;1269681649;1269635869.sql;1269681649.sql;38;38;400;400;0;0;0;0;0;0;0;0
210;1270745169;1269681649.sql;1270745169.sql;38;38;400;400;0;0;0;0;0;0;0;0
211;1270881220;1270745169.sql;1270881220.sql;38;38;400;400;0;0;0;0;0;0;0;0
212;1271070717;1270881220.sql;1271070717.sql;38;38;400;400;0;0;0;0;0;0;0;0
213;1271139532;1271070717.sql;1271139532.sql;38;38;400;400;0;0;0;0;0;0;0;0
214;1271626421;1271139532.sql;1271626421.sql;38;38;400;438;0;0;38;0;0;0;0;0
215;1271672521;1271626421.sql;1271672521.sql;38;38;438;438;0;0;0;0;0;0;0;0
216;1271785551;1271672521.sql;1271785551.sql;38;38;438;438;0;0;0;0;0;0;0;0
217;1271875648;1271785551.sql;1271875648.sql;38;38;438;438;0;0;0;0;0;0;0;0
218;1271994766;1271875648.sql;1271994766.sql;38;38;438;438;0;0;0;0;0;0;0;0
219;1272246384;1271994766.sql;1272246384.sql;38;38;438;438;0;0;0;0;0;0;0;0
220;1272346099;1272246384.sql;1272346099.sql;38;38;438;439;0;0;1;0;0;0;0;0
221;1272370243;1272346099.sql;1272370243.sql;38;38;439;439;0;0;0;0;0;0;0;0
222;1272467351;1272370243.sql;1272467351.sql;38;38;439;439;0;0;0;0;0;0;0;0
223;1272508957;1272467351.sql;1272508957.sql;38;38;439;439;0;0;0;0;0;0;0;0
224;1272513939;1272508957.sql;1272513939.sql;38;38;439;441;0;0;2;0;0;0;0;0
225;1272916847;1272513939.sql;1272916847.sql;38;38;441;441;0;0;0;0;0;0;0;0
226;1273002084;1272916847.sql;1273002084.sql;38;33;441;391;0;5;0;0;0;0;0;50
227;1273022881;1273002084.sql;1273022881.sql;33;33;391;394;0;0;3;0;4;0;0;0
228;1273224024;1273022881.sql;1273224024.sql;33;33;394;394;0;0;0;0;0;0;0;0
229;1273328587;1273224024.sql;1273328587.sql;33;33;394;394;0;0;2;2;0;0;0;0
230;1273342457;1273328587.sql;1273342457.sql;33;33;394;394;0;0;0;0;0;0;0;0
231;1273343410;1273342457.sql;1273343410.sql;33;33;394;394;0;0;0;0;0;0;0;0
232;1273525560;1273343410.sql;1273525560.sql;33;33;394;394;0;0;0;0;0;0;0;0
233;1273627910;1273525560.sql;1273627910.sql;33;33;394;394;0;0;0;0;0;0;0;0
234;1273628231;1273627910.sql;1273628231.sql;33;33;394;394;0;0;0;0;0;0;0;0
235;1273644793;1273628231.sql;1273644793.sql;33;33;394;394;0;0;0;0;0;0;0;0
236;1273944080;1273644793.sql;1273944080.sql;33;33;394;394;0;0;0;0;0;0;0;0
237;1273948388;1273944080.sql;1273948388.sql;33;33;394;394;0;0;0;0;0;0;0;0
238;1274047989;1273948388.sql;1274047989.sql;33;33;394;394;0;0;0;0;0;0;0;0
239;1274057280;1274047989.sql;1274057280.sql;33;33;394;394;0;0;0;0;0;0;0;0
240;1274066222;1274057280.sql;1274066222.sql;33;33;394;394;0;0;0;0;0;0;0;0
241;1274071982;1274066222.sql;1274071982.sql;33;33;394;394;0;0;0;0;0;0;0;0
