trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
242;1274332175;1274071982.sql;1274332175.sql;33;33;394;394;0;0;0;0;0;0;0;0
243;1274335495;1274332175.sql;1274335495.sql;33;33;394;394;0;0;0;0;0;0;0;0
244;1274521042;1274335495.sql;1274521042.sql;33;33;394;394;0;0;0;0;0;0;0;0
245;1274670075;1274521042.sql;1274670075.sql;33;33;394;394;0;0;0;0;0;0;0;0
246;1275038553;1274670075.sql;1275038553.sql;33;33;394;394;0;0;1;1;1;0;0;0
247;1275113759;1275038553.sql;1275113759.sql;33;33;394;394;0;0;0;0;2;0;0;0
248;1275182443;1275113759.sql;1275182443.sql;33;33;394;394;0;0;0;0;0;0;0;0
249;1275467790;1275182443.sql;1275467790.sql;33;33;394;394;0;0;0;0;0;0;0;0
250;1277029371;1275467790.sql;1277029371.sql;33;33;394;394;0;0;0;0;0;0;0;0
251;1277110987;1277029371.sql;1277110987.sql;33;33;394;394;0;0;0;0;0;0;0;0
252;1277457966;1277110987.sql;1277457966.sql;33;33;394;394;0;0;0;0;0;0;0;0
253;1277733981;1277457966.sql;1277733981.sql;33;33;394;394;0;0;0;0;0;0;0;0
254;1277886296;1277733981.sql;1277886296.sql;33;33;394;394;0;0;0;0;0;0;0;0
255;1277896049;1277886296.sql;1277896049.sql;33;33;394;394;0;0;0;0;0;0;0;0
256;1278327989;1277896049.sql;1278327989.sql;33;33;394;394;0;0;0;0;0;0;0;0
257;1278849533;1278327989.sql;1278849533.sql;33;33;394;394;0;0;0;0;0;0;0;0
258;1279059321;1278849533.sql;1279059321.sql;33;33;394;394;0;0;0;0;0;0;0;0
259;1281720464;1279059321.sql;1281720464.sql;33;33;394;394;0;0;0;0;0;0;0;0
260;1281956230;1281720464.sql;1281956230.sql;33;33;394;394;0;0;0;0;0;0;0;0
261;1282283416;1281956230.sql;1282283416.sql;33;33;394;394;0;0;0;0;0;0;0;0
262;1282610947;1282283416.sql;1282610947.sql;33;33;394;394;0;0;0;0;0;0;0;0
263;1282825663;1282610947.sql;1282825663.sql;33;33;394;394;0;0;0;0;0;0;0;0
264;1283867724;1282825663.sql;1283867724.sql;33;33;394;394;0;0;0;0;0;0;0;0
265;1284118507;1283867724.sql;1284118507.sql;33;33;394;394;0;0;0;0;0;0;0;0
266;1284266658;1284118507.sql;1284266658.sql;33;33;394;394;0;0;0;0;0;0;0;0
267;1284604738;1284266658.sql;1284604738.sql;33;33;394;394;0;0;0;0;0;0;0;0
268;1285409917;1284604738.sql;1285409917.sql;33;33;394;394;0;0;0;0;0;0;0;0
269;1286525918;1285409917.sql;1286525918.sql;33;33;394;394;0;0;0;0;0;0;0;0
270;1286749838;1286525918.sql;1286749838.sql;33;33;394;394;0;0;0;0;0;0;0;0
271;1287165097;1286749838.sql;1287165097.sql;33;33;394;394;0;0;0;0;0;0;0;0
272;1287527805;1287165097.sql;1287527805.sql;33;33;394;394;0;0;0;0;1;0;0;0
273;1287736213;1287527805.sql;1287736213.sql;33;33;394;394;0;0;0;0;0;0;0;0
274;1287737318;1287736213.sql;1287737318.sql;33;33;394;394;0;0;0;0;0;0;0;0
275;1288304726;1287737318.sql;1288304726.sql;33;33;394;394;0;0;0;0;0;0;0;0
276;1288392438;1288304726.sql;1288392438.sql;33;33;394;394;0;0;0;0;0;0;0;0
277;1288477946;1288392438.sql;1288477946.sql;33;33;394;395;0;0;1;0;9;0;0;0
278;1288610331;1288477946.sql;1288610331.sql;33;33;395;395;0;0;0;0;0;0;0;0
279;1288943849;1288610331.sql;1288943849.sql;33;33;395;395;0;0;0;0;0;0;0;0
280;1289126611;1288943849.sql;1289126611.sql;33;33;395;395;0;0;0;0;0;0;0;0
281;1289152547;1289126611.sql;1289152547.sql;33;33;395;395;0;0;0;0;0;0;0;0
282;1289214700;1289152547.sql;1289214700.sql;33;33;395;395;0;0;0;0;0;0;0;0
283;1289215393;1289214700.sql;1289215393.sql;33;33;395;395;0;0;0;0;0;0;0;0
284;1289249746;1289215393.sql;1289249746.sql;33;33;395;395;0;0;0;0;0;0;0;0
285;1289318848;1289249746.sql;1289318848.sql;33;33;395;395;0;0;0;0;1;0;0;0
286;1289845933;1289318848.sql;1289845933.sql;33;33;395;395;0;0;0;0;0;0;0;0
287;1290002335;1289845933.sql;1290002335.sql;33;33;395;395;0;0;0;0;0;0;0;0
288;1290209494;1290002335.sql;1290209494.sql;33;33;395;395;0;0;0;0;0;0;0;0
289;1290219723;1290209494.sql;1290219723.sql;33;33;395;395;0;0;0;0;0;0;0;0
290;1290267466;1290219723.sql;1290267466.sql;33;33;395;395;0;0;0;0;0;0;0;0
291;1291414180;1290267466.sql;1291414180.sql;33;33;395;395;0;0;0;0;0;0;0;0
292;1291657392;1291414180.sql;1291657392.sql;33;33;395;395;0;0;0;0;0;0;0;0
293;1292078380;1291657392.sql;1292078380.sql;33;33;395;395;0;0;0;0;0;0;0;0
294;1292078522;1292078380.sql;1292078522.sql;33;33;395;395;0;0;0;0;0;0;0;0
295;1292255912;1292078522.sql;1292255912.sql;33;33;395;395;0;0;0;0;0;0;0;0
296;1292569621;1292255912.sql;1292569621.sql;33;33;395;395;0;0;0;0;0;0;0;0
297;1292659801;1292569621.sql;1292659801.sql;33;33;395;395;0;0;0;0;0;0;0;0
298;1293624753;1292659801.sql;1293624753.sql;33;33;395;395;0;0;0;0;0;0;0;0
299;1293794973;1293624753.sql;1293794973.sql;33;33;395;395;0;0;0;0;0;0;0;0
300;1293967076;1293794973.sql;1293967076.sql;33;33;395;395;0;0;0;0;0;0;0;0
301;1294185167;1293967076.sql;1294185167.sql;33;33;395;395;0;0;0;0;1;0;0;0
302;1294509900;1294185167.sql;1294509900.sql;33;33;395;395;0;0;0;0;4;0;0;0
303;1294540825;1294509900.sql;1294540825.sql;33;33;395;395;0;0;0;0;0;0;0;0
304;1294597216;1294540825.sql;1294597216.sql;33;33;395;395;0;0;0;0;0;0;0;0
305;1294634697;1294597216.sql;1294634697.sql;33;33;395;395;0;0;0;0;0;0;0;0
306;1294635717;1294634697.sql;1294635717.sql;33;33;395;395;0;0;0;0;0;0;0;0
307;1294636235;1294635717.sql;1294636235.sql;33;33;395;395;0;0;0;0;0;0;0;0
308;1294681160;1294636235.sql;1294681160.sql;33;33;395;395;0;0;0;0;0;0;0;0
309;1294911543;1294681160.sql;1294911543.sql;33;33;395;395;0;0;0;0;0;0;0;0
310;1296173791;1294911543.sql;1296173791.sql;33;33;395;395;0;0;0;0;0;0;0;0
311;1296515139;1296173791.sql;1296515139.sql;33;33;395;395;0;0;0;0;0;0;0;0
312;1299756304;1296515139.sql;1299756304.sql;33;33;395;395;0;0;0;0;0;0;0;0
313;1306856562;1299756304.sql;1306856562.sql;33;33;395;395;0;0;0;0;0;0;0;0
314;1307345014;1306856562.sql;1307345014.sql;33;33;395;395;0;0;0;0;0;0;0;0
315;1307719557;1307345014.sql;1307719557.sql;33;33;395;396;0;0;1;0;0;0;0;0
316;1307777357;1307719557.sql;1307777357.sql;33;33;396;395;0;0;0;1;0;0;0;0
317;1308388534;1307777357.sql;1308388534.sql;33;33;395;395;0;0;0;0;0;0;0;0
318;1308747263;1308388534.sql;1308747263.sql;33;33;395;396;0;0;1;0;0;0;0;0
319;1308903107;1308747263.sql;1308903107.sql;33;33;396;395;0;0;0;1;0;0;0;0
320;1309510127;1308903107.sql;1309510127.sql;33;33;395;395;0;0;0;0;0;0;0;0
321;1309941623;1309510127.sql;1309941623.sql;33;34;395;399;1;0;0;0;0;0;4;0
322;1309943121;1309941623.sql;1309943121.sql;34;34;399;400;0;0;1;0;0;0;0;0
323;1309956417;1309943121.sql;1309956417.sql;34;34;400;400;0;0;0;0;0;0;0;0
324;1310047231;1309956417.sql;1310047231.sql;34;34;400;400;0;0;0;0;0;0;0;0
325;1310941406;1310047231.sql;1310941406.sql;34;34;400;400;0;0;0;0;0;0;0;0
326;1313997356;1310941406.sql;1313997356.sql;34;34;400;400;0;0;0;0;0;0;0;0
327;1315411599;1313997356.sql;1315411599.sql;34;34;400;400;0;0;0;0;3;0;0;0
328;1315971599;1315411599.sql;1315971599.sql;34;34;400;400;0;0;0;0;0;0;0;0
329;1316039541;1315971599.sql;1316039541.sql;34;34;400;400;0;0;0;0;0;0;0;0
330;1316275627;1316039541.sql;1316275627.sql;34;34;400;400;0;0;0;0;0;0;0;0
331;1316565506;1316275627.sql;1316565506.sql;34;34;400;400;0;0;0;0;8;0;0;0
332;1316626192;1316565506.sql;1316626192.sql;34;34;400;400;0;0;0;0;2;0;0;0
333;1316712880;1316626192.sql;1316712880.sql;34;34;400;400;0;0;0;0;0;0;0;0
334;1316713384;1316712880.sql;1316713384.sql;34;34;400;400;0;0;0;0;0;0;0;0
335;1316984648;1316713384.sql;1316984648.sql;34;34;400;400;0;0;0;0;0;0;0;0
336;1316999217;1316984648.sql;1316999217.sql;34;34;400;400;0;0;0;0;0;0;0;0
337;1317657031;1316999217.sql;1317657031.sql;34;34;400;400;0;0;0;0;0;0;0;0
338;1318711106;1317657031.sql;1318711106.sql;34;34;400;407;0;0;7;0;0;0;0;0
339;1319086010;1318711106.sql;1319086010.sql;34;34;407;408;0;0;1;0;0;0;0;0
340;1320249360;1319086010.sql;1320249360.sql;34;34;408;408;0;0;0;0;0;0;0;0
341;1320251082;1320249360.sql;1320251082.sql;34;34;408;408;0;0;0;0;0;0;0;0
342;1320932418;1320251082.sql;1320932418.sql;34;34;408;408;0;0;0;0;0;0;0;0
343;1321225229;1320932418.sql;1321225229.sql;34;34;408;408;0;0;0;0;0;0;0;0
344;1322142596;1321225229.sql;1322142596.sql;34;34;408;408;0;0;0;0;1;0;0;0
345;1322898294;1322142596.sql;1322898294.sql;34;34;408;408;0;0;0;0;0;0;0;0
346;1323082657;1322898294.sql;1323082657.sql;34;35;408;421;1;0;0;0;0;0;13;0
347;1323098926;1323082657.sql;1323098926.sql;35;35;421;421;0;0;0;0;0;0;0;0
348;1323346839;1323098926.sql;1323346839.sql;35;35;421;423;0;0;2;0;0;0;0;0
349;1323370907;1323346839.sql;1323370907.sql;35;35;423;423;0;0;0;0;0;0;0;0
350;1324058189;1323370907.sql;1324058189.sql;35;35;423;413;1;1;0;0;0;0;5;15
351;1324071467;1324058189.sql;1324071467.sql;35;35;413;413;0;0;0;0;0;0;0;0
352;1324084390;1324071467.sql;1324084390.sql;35;35;413;414;0;0;1;0;0;0;0;0
353;1324161915;1324084390.sql;1324161915.sql;35;36;414;429;1;0;0;0;0;0;15;0
354;1324181995;1324161915.sql;1324181995.sql;36;36;429;429;0;0;0;0;0;0;0;0
355;1324404922;1324181995.sql;1324404922.sql;36;36;429;429;0;0;0;0;0;0;0;0
356;1324443097;1324404922.sql;1324443097.sql;36;36;429;429;0;0;0;0;0;0;0;0
357;1324448357;1324443097.sql;1324448357.sql;36;36;429;429;0;0;0;0;0;0;0;0
358;1324494328;1324448357.sql;1324494328.sql;36;61;429;547;25;0;0;0;0;0;118;0
359;1324580845;1324494328.sql;1324580845.sql;61;61;547;547;0;0;0;0;0;0;0;0
360;1324717510;1324580845.sql;1324717510.sql;61;61;547;547;0;0;0;0;0;0;0;0
361;1324747270;1324717510.sql;1324747270.sql;61;61;547;547;0;0;0;0;0;0;0;0
362;1325089826;1324747270.sql;1325089826.sql;61;61;547;547;0;0;0;0;0;0;0;0
363;1325875975;1325089826.sql;1325875975.sql;61;61;547;547;0;0;0;0;0;0;0;0
364;1326016263;1325875975.sql;1326016263.sql;61;61;547;547;0;0;0;0;0;0;0;0
365;1326238644;1326016263.sql;1326238644.sql;61;61;547;548;0;0;1;0;0;0;0;0
366;1326245963;1326238644.sql;1326245963.sql;61;61;548;548;0;0;0;0;0;0;0;0
367;1326347122;1326245963.sql;1326347122.sql;61;61;548;548;0;0;0;0;0;0;0;0
368;1326444271;1326347122.sql;1326444271.sql;61;61;548;548;0;0;0;0;0;0;0;0
369;1326540671;1326444271.sql;1326540671.sql;61;61;548;548;0;0;0;0;0;0;0;0
370;1327821111;1326540671.sql;1327821111.sql;61;61;548;548;0;0;0;0;0;0;0;0
371;1327924332;1327821111.sql;1327924332.sql;61;61;548;548;0;0;0;0;0;0;0;0
372;1328090743;1327924332.sql;1328090743.sql;61;61;548;548;0;0;0;0;0;0;0;0
373;1328129114;1328090743.sql;1328129114.sql;61;61;548;548;0;0;0;0;0;0;0;0
374;1329402042;1328129114.sql;1329402042.sql;61;61;548;549;0;0;1;0;0;0;0;0
375;1330793862;1329402042.sql;1330793862.sql;61;61;549;549;0;0;0;0;0;0;0;0
376;1330975744;1330793862.sql;1330975744.sql;61;61;549;548;0;0;0;1;0;0;0;0
377;1331081675;1330975744.sql;1331081675.sql;61;61;548;549;0;0;1;0;0;0;0;0
378;1331761784;1331081675.sql;1331761784.sql;61;61;549;548;0;0;0;1;0;0;0;0
379;1331826391;1331761784.sql;1331826391.sql;61;61;548;549;0;0;1;0;0;0;0;0
380;1332169787;1331826391.sql;1332169787.sql;61;61;549;549;0;0;0;0;0;0;0;0
381;1332958855;1332169787.sql;1332958855.sql;61;61;549;549;0;0;0;0;0;0;0;0
382;1333042386;1332958855.sql;1333042386.sql;61;61;549;549;0;0;0;0;0;0;0;0
383;1338196248;1333042386.sql;1338196248.sql;61;61;549;549;0;0;0;0;0;0;0;0
384;1338914374;1338196248.sql;1338914374.sql;61;61;549;550;0;0;1;0;0;0;0;0
385;1339261084;1338914374.sql;1339261084.sql;61;61;550;553;0;0;3;0;0;0;0;0
386;1340037419;1339261084.sql;1340037419.sql;61;61;553;553;0;0;0;0;0;0;0;0
387;1340132895;1340037419.sql;1340132895.sql;61;61;553;553;0;0;0;0;0;0;0;0
388;1340212589;1340132895.sql;1340212589.sql;61;61;553;553;0;0;0;0;0;0;0;0
389;1340904936;1340212589.sql;1340904936.sql;61;61;553;553;0;0;0;0;0;0;0;0
390;1343777809;1340904936.sql;1343777809.sql;61;61;553;556;0;0;14;11;81;0;0;0
391;1345027849;1343777809.sql;1345027849.sql;61;61;556;556;0;0;0;0;0;0;0;0
392;1345126245;1345027849.sql;1345126245.sql;61;61;556;556;0;0;0;0;0;0;0;0
393;1345163658;1345126245.sql;1345163658.sql;61;61;556;556;0;0;0;0;0;0;0;0
394;1346491521;1345163658.sql;1346491521.sql;61;61;556;559;0;0;3;0;0;0;0;0
395;1346500359;1346491521.sql;1346500359.sql;61;61;559;559;0;0;0;0;0;0;0;0
396;1346508801;1346500359.sql;1346508801.sql;61;61;559;559;0;0;0;0;0;0;0;0
397;1346512654;1346508801.sql;1346512654.sql;61;61;559;559;0;0;0;0;0;0;0;0
398;1346520404;1346512654.sql;1346520404.sql;61;61;559;559;0;0;0;0;0;0;0;0
399;1346832470;1346520404.sql;1346832470.sql;61;61;559;556;0;0;0;3;0;0;0;0
400;1346860382;1346832470.sql;1346860382.sql;61;61;556;557;0;0;1;0;0;0;0;0
401;1346892241;1346860382.sql;1346892241.sql;61;61;557;557;0;0;0;0;0;0;0;0
402;1346900539;1346892241.sql;1346900539.sql;61;61;557;557;0;0;0;0;0;0;0;0
403;1347180900;1346900539.sql;1347180900.sql;61;60;557;551;0;1;0;1;0;0;0;5
404;1347271343;1347180900.sql;1347271343.sql;60;60;551;551;0;0;0;0;0;0;0;0
405;1348325055;1347271343.sql;1348325055.sql;60;60;551;551;0;0;0;0;0;0;0;0
406;1348570165;1348325055.sql;1348570165.sql;60;60;551;551;0;0;0;0;0;0;0;0
407;1348573261;1348570165.sql;1348573261.sql;60;60;551;551;0;0;0;0;0;0;0;0
408;1348594781;1348573261.sql;1348594781.sql;60;60;551;551;0;0;0;0;0;0;0;0
409;1348680956;1348594781.sql;1348680956.sql;60;60;551;551;0;0;0;0;0;0;0;0
410;1348771959;1348680956.sql;1348771959.sql;60;60;551;551;0;0;0;0;0;0;0;0
411;1349800786;1348771959.sql;1349800786.sql;60;60;551;551;0;0;0;0;0;0;0;0
412;1352308231;1349800786.sql;1352308231.sql;60;60;551;551;0;0;0;0;0;0;0;0
413;1352405881;1352308231.sql;1352405881.sql;60;60;551;551;0;0;0;0;0;0;0;0
414;1352597030;1352405881.sql;1352597030.sql;60;60;551;551;0;0;0;0;0;0;0;0
415;1358528637;1352597030.sql;1358528637.sql;60;60;551;551;0;0;0;0;0;0;0;0
416;1359490504;1358528637.sql;1359490504.sql;60;60;551;551;0;0;0;0;1;0;0;0
417;1359759283;1359490504.sql;1359759283.sql;60;60;551;551;0;0;0;0;0;0;0;0
418;1362541430;1359759283.sql;1362541430.sql;60;64;551;630;4;0;0;0;0;0;79;0
419;1362595152;1362541430.sql;1362595152.sql;64;64;630;630;0;0;0;0;0;0;0;0
420;1362603788;1362595152.sql;1362603788.sql;64;64;630;630;0;0;0;0;0;0;0;0
421;1362706696;1362603788.sql;1362706696.sql;64;64;630;630;0;0;0;0;0;0;0;0
422;1363531876;1362706696.sql;1363531876.sql;64;64;630;630;0;0;0;0;0;0;0;0
423;1364583369;1363531876.sql;1364583369.sql;64;64;630;630;0;0;0;0;0;0;0;0
424;1364779153;1364583369.sql;1364779153.sql;64;65;630;635;2;1;1;0;1;0;38;34
425;1365281052;1364779153.sql;1365281052.sql;65;64;635;630;1;2;0;1;1;0;34;38
426;1365741079;1365281052.sql;1365741079.sql;64;65;630;635;2;1;1;0;1;0;38;34
427;1365771410;1365741079.sql;1365771410.sql;65;65;635;635;0;0;0;0;0;0;0;0
428;1365772101;1365771410.sql;1365772101.sql;65;65;635;635;0;0;0;0;0;0;0;0
429;1365788763;1365772101.sql;1365788763.sql;65;65;635;635;0;0;0;0;0;0;0;0
430;1365872620;1365788763.sql;1365872620.sql;65;65;635;635;0;0;0;0;0;0;0;0
431;1366052927;1365872620.sql;1366052927.sql;65;65;635;635;0;0;0;0;0;0;0;0
432;1366150929;1366052927.sql;1366150929.sql;65;65;635;635;0;0;0;0;0;0;0;0
433;1366480342;1366150929.sql;1366480342.sql;65;65;635;635;0;0;0;0;0;0;0;0
434;1366556692;1366480342.sql;1366556692.sql;65;65;635;635;0;0;0;0;0;0;0;0
435;1366740049;1366556692.sql;1366740049.sql;65;65;635;635;0;0;0;0;0;0;0;0
436;1367015703;1366740049.sql;1367015703.sql;65;65;635;635;0;0;0;0;0;0;0;0
437;1367034184;1367015703.sql;1367034184.sql;65;65;635;635;0;0;0;0;0;0;0;0
438;1367777131;1367034184.sql;1367777131.sql;65;65;635;635;0;0;0;0;0;0;0;0
439;1367962999;1367777131.sql;1367962999.sql;65;65;635;635;0;0;0;0;0;0;0;0
440;1371211602;1367962999.sql;1371211602.sql;65;65;635;635;0;0;0;0;0;0;0;0
441;1372033971;1371211602.sql;1372033971.sql;65;65;635;635;0;0;0;0;0;0;0;0
442;1372381147;1372033971.sql;1372381147.sql;65;65;635;635;0;0;0;0;0;0;0;0
443;1372775606;1372381147.sql;1372775606.sql;65;65;635;635;0;0;0;0;0;0;0;0
444;1374449044;1372775606.sql;1374449044.sql;65;65;635;635;0;0;0;0;0;0;0;0
445;1374619749;1374449044.sql;1374619749.sql;65;65;635;635;0;0;0;0;0;0;0;0
446;1375320226;1374619749.sql;1375320226.sql;65;65;635;635;0;0;0;0;0;0;0;0
447;1376534903;1375320226.sql;1376534903.sql;65;68;635;672;3;0;4;0;1;0;33;0
448;1376673646;1376534903.sql;1376673646.sql;68;65;672;635;0;3;0;4;1;0;0;33
449;1378100175;1376673646.sql;1378100175.sql;65;66;635;648;1;0;2;0;0;0;11;0
450;1378247525;1378100175.sql;1378247525.sql;66;66;648;648;0;0;0;0;0;0;0;0
451;1378249710;1378247525.sql;1378249710.sql;66;66;648;648;0;0;0;0;0;0;0;0
452;1378359673;1378249710.sql;1378359673.sql;66;66;648;648;0;0;0;0;0;0;0;0
453;1378403984;1378359673.sql;1378403984.sql;66;66;648;650;0;0;2;0;1;0;0;0
454;1378417173;1378403984.sql;1378417173.sql;66;66;650;648;0;0;0;2;1;0;0;0
455;1378423178;1378417173.sql;1378423178.sql;66;66;648;648;0;0;0;0;0;0;0;0
456;1378461156;1378423178.sql;1378461156.sql;66;66;648;648;0;0;0;0;0;0;0;0
457;1378589256;1378461156.sql;1378589256.sql;66;66;648;650;0;0;2;0;1;0;0;0
458;1379024256;1378589256.sql;1379024256.sql;66;66;650;650;0;0;0;0;0;0;0;0
459;1379259721;1379024256.sql;1379259721.sql;66;66;650;650;0;0;0;0;0;0;0;0
460;1379865746;1379259721.sql;1379865746.sql;66;66;650;650;0;0;0;0;0;0;0;0
461;1380033148;1379865746.sql;1380033148.sql;66;66;650;650;0;0;0;0;0;0;0;0
462;1380154628;1380033148.sql;1380154628.sql;66;67;650;665;1;0;0;0;0;0;15;0
463;1380394038;1380154628.sql;1380394038.sql;67;67;665;665;0;0;0;0;0;0;0;0
464;1380770749;1380394038.sql;1380770749.sql;67;68;665;672;1;0;0;0;0;0;7;0
465;1380816085;1380770749.sql;1380816085.sql;68;68;672;672;0;0;0;0;0;0;0;0
466;1380846450;1380816085.sql;1380846450.sql;68;68;672;672;0;0;0;0;0;0;0;0
467;1380922709;1380846450.sql;1380922709.sql;68;68;672;672;0;0;0;0;0;0;0;0
468;1381063290;1380922709.sql;1381063290.sql;68;68;672;672;0;0;0;0;0;0;0;0
469;1381160986;1381063290.sql;1381160986.sql;68;68;672;672;0;0;0;0;0;0;0;0
470;1381161321;1381160986.sql;1381161321.sql;68;68;672;672;0;0;0;0;0;0;0;0
471;1381171793;1381161321.sql;1381171793.sql;68;68;672;672;0;0;0;0;0;0;0;0
472;1381192763;1381171793.sql;1381192763.sql;68;68;672;674;0;0;2;0;0;0;0;0
473;1381290863;1381192763.sql;1381290863.sql;68;68;674;672;0;0;0;2;0;0;0;0
474;1381292235;1381290863.sql;1381292235.sql;68;68;672;672;0;0;0;0;0;0;0;0
475;1381292356;1381292235.sql;1381292356.sql;68;68;672;672;0;0;0;0;0;0;0;0
476;1381459580;1381292356.sql;1381459580.sql;68;68;672;672;0;0;0;0;0;0;0;0
477;1381810746;1381459580.sql;1381810746.sql;68;68;672;672;0;0;0;0;0;0;0;0
478;1382482485;1381810746.sql;1382482485.sql;68;68;672;674;0;0;2;0;0;0;0;0
479;1382571652;1382482485.sql;1382571652.sql;68;68;674;674;0;0;0;0;0;0;0;0
480;1382571871;1382571652.sql;1382571871.sql;68;68;674;674;0;0;0;0;0;0;0;0
481;1382707295;1382571871.sql;1382707295.sql;68;68;674;674;0;0;0;0;0;0;0;0
482;1383088357;1382707295.sql;1383088357.sql;68;68;674;674;0;0;0;0;0;0;0;0
483;1383334548;1383088357.sql;1383334548.sql;68;68;674;674;0;0;0;0;0;0;0;0
