trID;time;oldVer;newVer;#oldT;#newT;#oldA;#newA;tIns;tDel;aIns;aDel;aTypeAlt;keyAlt;aTabIns;aTabDel
484;1385095079;1383334548.sql;1385095079.sql;68;68;674;675;0;0;1;0;1;0;0;0
485;1386350370;1385095079.sql;1386350370.sql;68;68;675;674;0;0;0;1;1;0;0;0
486;1387737911;1386350370.sql;1387737911.sql;68;68;674;675;0;0;1;0;1;0;0;0
487;1387739920;1387737911.sql;1387739920.sql;68;68;675;676;0;0;2;1;1;0;0;0
488;1387743692;1387739920.sql;1387743692.sql;68;68;676;676;0;0;0;0;0;0;0;0
489;1388268201;1387743692.sql;1388268201.sql;68;68;676;676;0;0;0;0;0;0;0;0
490;1389268938;1388268201.sql;1389268938.sql;68;68;676;676;0;0;0;0;0;0;0;0
491;1389952915;1389268938.sql;1389952915.sql;68;68;676;676;0;0;0;0;0;0;0;0
492;1390040315;1389952915.sql;1390040315.sql;68;68;676;676;0;0;0;0;1;0;0;0
493;1390526806;1390040315.sql;1390526806.sql;68;68;676;676;0;0;0;0;1;0;0;0
494;1390981827;1390526806.sql;1390981827.sql;68;68;676;676;0;0;0;0;0;0;0;0
495;1391120806;1390981827.sql;1391120806.sql;68;68;676;676;0;0;0;0;0;0;0;0
496;1391418738;1391120806.sql;1391418738.sql;68;68;676;676;0;0;0;0;1;0;0;0
497;1392607288;1391418738.sql;1392607288.sql;68;68;676;677;0;0;1;0;1;0;0;0
498;1396818999;1392607288.sql;1396818999.sql;68;68;677;677;0;0;0;0;0;0;0;0
499;1397043688;1396818999.sql;1397043688.sql;68;68;677;677;0;0;0;0;1;0;0;0
500;1399319117;1397043688.sql;1399319117.sql;68;68;677;677;0;0;0;0;1;0;0;0
501;1402742928;1399319117.sql;1402742928.sql;68;68;677;677;0;0;0;0;0;0;0;0
502;1403280638;1402742928.sql;1403280638.sql;68;68;677;677;0;0;0;0;0;0;0;0
503;1407085038;1403280638.sql;1407085038.sql;68;68;677;677;0;0;0;0;1;0;0;0
504;1407086913;1407085038.sql;1407086913.sql;68;68;677;677;0;0;0;0;0;0;0;0
505;1408251235;1407086913.sql;1408251235.sql;68;68;677;677;0;0;0;0;0;0;0;0
506;1409598713;1408251235.sql;1409598713.sql;68;68;677;677;0;0;0;0;0;0;0;0
507;1410886358;1409598713.sql;1410886358.sql;68;68;677;678;0;0;1;0;0;0;0;0
508;1411043960;1410886358.sql;1411043960.sql;68;68;678;677;0;0;0;1;0;0;0;0
509;1411481891;1411043960.sql;1411481891.sql;68;68;677;677;0;0;0;0;0;0;0;0
510;1411485678;1411481891.sql;1411485678.sql;68;68;677;677;0;0;0;0;0;0;0;0
511;1412092364;1411485678.sql;1412092364.sql;68;68;677;677;0;0;0;0;0;0;0;0
512;1412122772;1412092364.sql;1412122772.sql;68;68;677;677;0;0;0;0;0;0;0;0
513;1412415324;1412122772.sql;1412415324.sql;68;68;677;677;0;0;0;0;0;0;0;0
514;1412622436;1412415324.sql;1412622436.sql;68;67;677;647;0;1;0;0;0;0;0;30
515;1412771388;1412622436.sql;1412771388.sql;67;67;647;647;0;0;0;0;0;0;0;0
516;1413399936;1412771388.sql;1413399936.sql;67;68;647;677;1;0;0;0;0;0;30;0
517;1413544815;1413399936.sql;1413544815.sql;68;67;677;647;0;1;0;0;0;0;0;30
518;1413623977;1413544815.sql;1413623977.sql;67;67;647;647;0;0;0;0;0;0;0;0
519;1413885719;1413623977.sql;1413885719.sql;67;68;647;677;1;0;0;0;0;0;30;0
520;1414364219;1413885719.sql;1414364219.sql;68;67;677;648;0;1;1;0;0;0;0;30
521;1415356246;1414364219.sql;1415356246.sql;67;67;648;648;0;0;0;0;0;0;0;0
522;1417932103;1415356246.sql;1417932103.sql;67;67;648;648;0;0;0;0;0;0;0;0
523;1418934461;1417932103.sql;1418934461.sql;67;67;648;648;0;0;0;0;0;0;0;0
524;1421500894;1418934461.sql;1421500894.sql;67;67;648;648;0;0;0;0;0;0;0;0
525;1421502916;1421500894.sql;1421502916.sql;67;67;648;648;0;0;0;0;0;0;0;0
526;1421541897;1421502916.sql;1421541897.sql;67;67;648;648;0;0;0;0;0;0;0;0
527;1421798352;1421541897.sql;1421798352.sql;67;67;648;648;0;0;0;0;0;0;0;0
528;1422343158;1421798352.sql;1422343158.sql;67;67;648;648;0;0;0;0;0;0;0;0
529;1422407484;1422343158.sql;1422407484.sql;67;67;648;648;0;0;0;0;0;0;0;0
530;1424963667;1422407484.sql;1424963667.sql;67;67;648;648;0;0;0;0;0;0;0;0
531;1426719416;1424963667.sql;1426719416.sql;67;67;648;648;0;0;0;0;0;0;0;0
532;1429340983;1426719416.sql;1429340983.sql;67;67;648;648;0;0;0;0;10;0;0;0
533;1430562242;1429340983.sql;1430562242.sql;67;67;648;648;0;0;0;0;10;0;0;0
534;1432558624;1430562242.sql;1432558624.sql;67;67;648;648;0;0;0;0;0;0;0;0
535;1435938063;1432558624.sql;1435938063.sql;67;67;648;648;0;0;0;0;0;0;0;0
536;1435943517;1435938063.sql;1435943517.sql;67;67;648;648;0;0;0;0;0;0;0;0
537;1436511878;1435943517.sql;1436511878.sql;67;67;648;648;0;0;0;0;10;0;0;0
538;1437744638;1436511878.sql;1437744638.sql;67;67;648;648;0;0;0;0;10;0;0;0
539;1441756361;1437744638.sql;1441756361.sql;67;67;648;648;0;0;0;0;10;0;0;0
540;1444525022;1441756361.sql;1444525022.sql;67;67;648;648;0;0;0;0;10;0;0;0
541;1444570113;1444525022.sql;1444570113.sql;67;67;648;648;0;0;0;0;10;0;0;0
542;1446196677;1444570113.sql;1446196677.sql;67;67;648;648;0;0;0;0;0;0;0;0
543;1446647292;1446196677.sql;1446647292.sql;67;67;648;648;0;0;0;0;0;0;0;0
544;1446762498;1446647292.sql;1446762498.sql;67;67;648;648;0;0;0;0;0;0;0;0
545;1446848940;1446762498.sql;1446848940.sql;67;67;648;648;0;0;0;0;0;0;0;0
546;1447235351;1446848940.sql;1447235351.sql;67;67;648;648;0;0;0;0;8;0;0;0
547;1455565042;1447235351.sql;1455565042.sql;67;67;648;648;0;0;0;0;10;0;0;0
548;1455624223;1455565042.sql;1455624223.sql;67;67;648;648;0;0;0;0;2;0;0;0
549;1456437731;1455624223.sql;1456437731.sql;67;67;648;648;0;0;0;0;0;0;0;0
550;1456689970;1456437731.sql;1456689970.sql;67;67;648;648;0;0;0;0;0;0;0;0
551;1456743037;1456689970.sql;1456743037.sql;67;67;648;648;0;0;0;0;0;0;0;0
552;1456769646;1456743037.sql;1456769646.sql;67;68;648;649;1;0;0;0;0;0;1;0
553;1456775233;1456769646.sql;1456775233.sql;68;68;649;649;0;0;0;0;0;0;0;0
554;1456792410;1456775233.sql;1456792410.sql;68;68;649;649;0;0;0;0;0;0;0;0
555;1456837370;1456792410.sql;1456837370.sql;68;68;649;649;0;0;0;0;3;0;0;0
556;1457110933;1456837370.sql;1457110933.sql;68;68;649;649;0;0;0;0;0;0;0;0
557;1457800392;1457110933.sql;1457800392.sql;68;68;649;650;0;0;1;0;0;0;0;0
558;1457869081;1457800392.sql;1457869081.sql;68;68;650;649;0;0;0;1;0;0;0;0
559;1458069794;1457869081.sql;1458069794.sql;68;68;649;650;0;0;1;0;0;0;0;0
560;1458299514;1458069794.sql;1458299514.sql;68;68;650;650;0;0;0;0;10;0;0;0
561;1458864364;1458299514.sql;1458864364.sql;68;68;650;650;0;0;0;0;0;0;0;0
562;1458954871;1458864364.sql;1458954871.sql;68;68;650;650;0;0;0;0;1;0;0;0
563;1459545131;1458954871.sql;1459545131.sql;68;68;650;650;0;0;0;0;0;0;0;0
564;1460210811;1459545131.sql;1460210811.sql;68;68;650;651;0;0;1;0;0;0;0;0
565;1460501528;1460210811.sql;1460501528.sql;68;68;651;650;0;0;0;1;0;0;0;0
566;1460729320;1460501528.sql;1460729320.sql;68;68;650;650;0;0;0;0;0;0;0;0
567;1462630709;1460729320.sql;1462630709.sql;68;68;650;650;0;0;0;0;0;0;0;0
568;1462632218;1462630709.sql;1462632218.sql;68;68;650;651;0;0;1;0;0;0;0;0
569;1462632638;1462632218.sql;1462632638.sql;68;68;651;651;0;0;0;0;0;0;0;0
570;1462637212;1462632638.sql;1462637212.sql;68;68;651;651;0;0;0;0;0;0;0;0
571;1462638222;1462637212.sql;1462638222.sql;68;68;651;651;0;0;0;0;0;0;0;0
572;1462640988;1462638222.sql;1462640988.sql;68;68;651;651;0;0;0;0;0;0;0;0
573;1462716957;1462640988.sql;1462716957.sql;68;68;651;651;0;0;0;0;0;0;0;0
574;1462717243;1462716957.sql;1462717243.sql;68;68;651;651;0;0;0;0;0;0;0;0
575;1463001022;1462717243.sql;1463001022.sql;68;68;651;651;0;0;0;0;0;0;0;0
576;1465035176;1463001022.sql;1465035176.sql;68;68;651;651;0;0;0;0;0;0;0;0
577;1465115002;1465035176.sql;1465115002.sql;68;68;651;652;0;0;1;0;0;0;0;0
578;1468657665;1465115002.sql;1468657665.sql;68;68;652;652;0;0;0;0;0;0;0;0
579;1470516642;1468657665.sql;1470516642.sql;68;68;652;652;0;0;0;0;0;0;0;0
580;1471378231;1470516642.sql;1471378231.sql;68;68;652;652;0;0;0;0;1;0;0;0
581;1471701954;1471378231.sql;1471701954.sql;68;68;652;652;0;0;0;0;0;0;0;0
582;1472320526;1471701954.sql;1472320526.sql;68;68;652;652;0;0;0;0;0;0;0;0
583;1472323413;1472320526.sql;1472323413.sql;68;68;652;652;0;0;0;0;0;0;0;0
584;1472416237;1472323413.sql;1472416237.sql;68;68;652;652;0;0;0;0;0;0;0;0
585;1472416477;1472416237.sql;1472416477.sql;68;68;652;652;0;0;0;0;0;0;0;0
586;1475514754;1472416477.sql;1475514754.sql;68;68;652;652;0;0;0;0;0;0;0;0
587;1475584758;1475514754.sql;1475584758.sql;68;68;652;652;0;0;0;0;0;0;0;0
588;1476215091;1475584758.sql;1476215091.sql;68;68;652;652;0;0;0;0;0;0;0;0
589;1477748552;1476215091.sql;1477748552.sql;68;70;652;689;2;0;0;0;0;0;37;0
590;1477995444;1477748552.sql;1477995444.sql;70;70;689;687;0;0;0;2;0;0;0;0
591;1478008884;1477995444.sql;1478008884.sql;70;70;687;687;0;0;0;0;0;0;0;0
592;1478114460;1478008884.sql;1478114460.sql;70;70;687;687;0;0;0;0;0;0;0;0
593;1478264656;1478114460.sql;1478264656.sql;70;70;687;687;0;0;0;0;0;0;0;0
594;1478337700;1478264656.sql;1478337700.sql;70;70;687;687;0;0;0;0;0;0;0;0
595;1479245987;1478337700.sql;1479245987.sql;70;70;687;687;0;0;0;0;0;0;0;0
596;1479246363;1479245987.sql;1479246363.sql;70;70;687;687;0;0;0;0;0;0;0;0
597;1480071232;1479246363.sql;1480071232.sql;70;70;687;687;0;0;0;0;0;0;0;0
598;1481277244;1480071232.sql;1481277244.sql;70;71;687;706;1;0;3;1;0;0;17;0
599;1481277319;1481277244.sql;1481277319.sql;71;70;706;687;0;1;1;3;0;0;0;17
600;1481277694;1481277319.sql;1481277694.sql;70;71;687;706;1;0;3;1;0;0;17;0
601;1481290160;1481277694.sql;1481290160.sql;71;71;706;705;0;0;0;1;0;0;0;0
602;1481322677;1481290160.sql;1481322677.sql;71;71;705;705;0;0;0;0;0;0;0;0
603;1481322811;1481322677.sql;1481322811.sql;71;71;705;705;0;0;0;0;0;0;0;0
604;1481487610;1481322811.sql;1481487610.sql;71;71;705;705;0;0;0;0;0;0;0;0
605;1481995646;1481487610.sql;1481995646.sql;71;71;705;705;0;0;0;0;0;0;0;0
606;1482064600;1481995646.sql;1482064600.sql;71;71;705;705;0;0;0;0;0;0;0;0
607;1482092268;1482064600.sql;1482092268.sql;71;71;705;705;0;0;1;1;0;0;0;0
608;1482165172;1482092268.sql;1482165172.sql;71;72;705;706;1;0;0;1;0;0;2;0
609;1483348191;1482165172.sql;1483348191.sql;72;72;706;706;0;0;0;0;0;0;0;0
610;1483458778;1483348191.sql;1483458778.sql;72;72;706;706;0;0;0;0;0;0;0;0
611;1483991203;1483458778.sql;1483991203.sql;72;72;706;706;0;0;0;0;0;0;0;0
612;1484056700;1483991203.sql;1484056700.sql;72;72;706;706;0;0;0;0;0;0;0;0
613;1484056715;1484056700.sql;1484056715.sql;72;72;706;706;0;0;0;0;0;0;0;0
614;1484649700;1484056715.sql;1484649700.sql;72;72;706;707;0;0;1;0;0;0;0;0
615;1484653585;1484649700.sql;1484653585.sql;72;72;707;707;0;0;0;0;0;0;0;0
616;1484657974;1484653585.sql;1484657974.sql;72;72;707;707;0;0;0;0;0;0;0;0
617;1485197813;1484657974.sql;1485197813.sql;72;72;707;702;0;0;0;5;0;0;0;0
618;1485541118;1485197813.sql;1485541118.sql;72;72;702;702;0;0;0;0;0;0;0;0
619;1486061454;1485541118.sql;1486061454.sql;72;72;702;702;0;0;0;0;0;0;0;0
620;1486240570;1486061454.sql;1486240570.sql;72;72;702;702;0;0;0;0;0;0;0;0
621;1486242059;1486240570.sql;1486242059.sql;72;72;702;702;0;0;0;0;0;0;0;0
622;1486838600;1486242059.sql;1486838600.sql;72;72;702;702;0;0;0;0;0;0;0;0
623;1487533926;1486838600.sql;1487533926.sql;72;72;702;702;0;0;0;0;1;0;0;0
624;1487759982;1487533926.sql;1487759982.sql;72;72;702;702;0;0;0;0;0;0;0;0
625;1488507202;1487759982.sql;1488507202.sql;72;72;702;702;0;0;0;0;2;0;0;0
626;1488614143;1488507202.sql;1488614143.sql;72;72;702;702;0;0;0;0;2;0;0;0
627;1489145318;1488614143.sql;1489145318.sql;72;72;702;702;0;0;0;0;0;0;0;0
628;1489920964;1489145318.sql;1489920964.sql;72;72;702;702;0;0;0;0;2;0;0;0
629;1490004052;1489920964.sql;1490004052.sql;72;72;702;702;0;0;0;0;1;0;0;0
630;1490600152;1490004052.sql;1490600152.sql;72;72;702;701;0;0;0;1;0;0;0;0
631;1491376869;1490600152.sql;1491376869.sql;72;72;701;701;0;0;1;1;0;0;0;0
632;1491465234;1491376869.sql;1491465234.sql;72;72;701;701;0;0;0;0;0;0;0;0
633;1491500122;1491465234.sql;1491500122.sql;72;72;701;701;0;0;0;0;0;0;0;0
634;1491646253;1491500122.sql;1491646253.sql;72;72;701;701;0;0;0;0;0;0;0;0
635;1491937786;1491646253.sql;1491937786.sql;72;72;701;701;0;0;0;0;0;0;0;0
636;1492628071;1491937786.sql;1492628071.sql;72;72;701;701;0;0;0;0;0;0;0;0
637;1495481097;1492628071.sql;1495481097.sql;72;72;701;701;0;0;0;0;0;0;0;0
638;1496775254;1495481097.sql;1496775254.sql;72;72;701;701;0;0;0;0;0;0;0;0
639;1497365714;1496775254.sql;1497365714.sql;72;72;701;701;0;0;0;0;1;0;0;0
640;1500466095;1497365714.sql;1500466095.sql;72;72;701;701;0;0;0;0;0;0;0;0
641;1501339595;1500466095.sql;1501339595.sql;72;72;701;702;0;0;1;0;0;0;0;0
642;1501945840;1501339595.sql;1501945840.sql;72;72;702;702;0;0;0;0;0;0;0;0
643;1502729536;1501945840.sql;1502729536.sql;72;72;702;702;0;0;0;0;0;0;0;0
644;1504611670;1502729536.sql;1504611670.sql;72;72;702;702;0;0;0;0;0;0;0;0
645;1508083166;1504611670.sql;1508083166.sql;72;72;702;702;0;0;0;0;0;0;0;0
646;1516143236;1508083166.sql;1516143236.sql;72;72;702;702;0;0;0;0;0;0;0;0
647;1517962521;1516143236.sql;1517962521.sql;72;72;702;702;0;0;0;0;0;0;0;0
648;1519593765;1517962521.sql;1519593765.sql;72;72;702;702;0;0;0;0;0;0;0;0
649;1519683585;1519593765.sql;1519683585.sql;72;72;702;702;0;0;0;0;0;0;0;0
650;1525309247;1519683585.sql;1525309247.sql;72;72;702;702;0;0;0;0;0;0;0;0
651;1525514512;1525309247.sql;1525514512.sql;72;72;702;702;0;0;0;0;0;0;0;0
652;1525518651;1525514512.sql;1525518651.sql;72;75;702;715;3;0;0;0;0;0;13;0
653;1525551463;1525518651.sql;1525551463.sql;75;72;715;702;0;3;0;0;0;0;0;13
654;1525551504;1525551463.sql;1525551504.sql;72;72;702;702;0;0;0;0;0;0;0;0
655;1525594757;1525551504.sql;1525594757.sql;72;75;702;715;3;0;0;0;0;0;13;0
656;1525594934;1525594757.sql;1525594934.sql;75;75;715;715;0;0;0;0;0;0;0;0
657;1525913160;1525594934.sql;1525913160.sql;75;73;715;712;1;3;0;0;0;0;10;13
658;1525914271;1525913160.sql;1525914271.sql;73;73;712;712;0;0;0;0;0;0;0;0
659;1526285331;1525914271.sql;1526285331.sql;73;75;712;718;3;1;0;0;0;0;16;10
660;1526544466;1526285331.sql;1526544466.sql;75;75;718;718;0;0;0;0;0;0;0;0
661;1526585490;1526544466.sql;1526585490.sql;75;73;718;712;1;3;0;0;0;0;10;16
662;1526586534;1526585490.sql;1526586534.sql;73;75;712;718;3;1;0;0;0;0;16;10
663;1526586936;1526586534.sql;1526586936.sql;75;76;718;728;1;0;0;0;0;0;10;0
664;1526611666;1526586936.sql;1526611666.sql;76;72;728;702;0;4;0;0;0;0;0;26
665;1526640914;1526611666.sql;1526640914.sql;72;76;702;728;4;0;0;0;0;0;26;0
666;1526769026;1526640914.sql;1526769026.sql;76;72;728;702;0;4;0;0;0;0;0;26
667;1526769234;1526769026.sql;1526769234.sql;72;73;702;712;1;0;0;0;0;0;10;0
668;1526769295;1526769234.sql;1526769295.sql;73;73;712;712;0;0;0;0;0;0;0;0
669;1526796072;1526769295.sql;1526796072.sql;73;76;712;728;3;0;0;0;0;0;16;0
670;1526810734;1526796072.sql;1526810734.sql;76;76;728;728;0;0;0;0;0;0;0;0
671;1526887806;1526810734.sql;1526887806.sql;76;76;728;728;3;3;0;0;0;0;16;16
672;1526896808;1526887806.sql;1526896808.sql;76;76;728;728;3;3;0;0;0;0;16;16
673;1526929044;1526896808.sql;1526929044.sql;76;76;728;728;3;3;0;0;0;0;16;16
674;1526997372;1526929044.sql;1526997372.sql;76;72;728;702;0;4;0;0;0;0;0;26
675;1527124574;1526997372.sql;1527124574.sql;72;73;702;712;1;0;0;0;0;0;10;0
676;1527153521;1527124574.sql;1527153521.sql;73;74;712;717;1;0;0;0;0;0;5;0
677;1527160348;1527153521.sql;1527160348.sql;74;74;717;717;0;0;0;0;1;0;0;0
678;1527452345;1527160348.sql;1527452345.sql;74;73;717;712;0;1;0;0;0;0;0;5
679;1527553218;1527452345.sql;1527553218.sql;73;74;712;717;1;0;0;0;0;0;5;0
680;1527733475;1527553218.sql;1527733475.sql;74;76;717;728;3;1;0;0;0;0;16;5
681;1527733605;1527733475.sql;1527733605.sql;76;76;728;728;0;0;0;0;0;0;0;0
682;1527734489;1527733605.sql;1527734489.sql;76;76;728;728;0;0;0;0;0;0;0;0
683;1527735912;1527734489.sql;1527735912.sql;76;76;728;728;0;0;0;0;0;0;0;0
684;1527736888;1527735912.sql;1527736888.sql;76;77;728;733;1;0;0;0;0;0;5;0
685;1527812283;1527736888.sql;1527812283.sql;77;77;733;733;0;0;0;0;0;0;0;0
686;1527953378;1527812283.sql;1527953378.sql;77;72;733;703;0;5;1;0;0;0;0;31
687;1527954853;1527953378.sql;1527954853.sql;72;77;703;734;5;0;0;0;0;0;31;0
688;1527954878;1527954853.sql;1527954878.sql;77;77;734;734;0;0;0;0;0;0;0;0
689;1528230475;1527954878.sql;1528230475.sql;77;77;734;734;0;0;0;0;0;0;0;0
690;1528254687;1528230475.sql;1528254687.sql;77;77;734;734;0;0;0;0;0;0;0;0
691;1528255976;1528254687.sql;1528255976.sql;77;77;734;735;0;0;1;0;0;0;0;0
692;1528820768;1528255976.sql;1528820768.sql;77;77;735;735;0;0;0;0;0;0;0;0
693;1528843120;1528820768.sql;1528843120.sql;77;77;735;735;0;0;0;0;0;0;0;0
694;1528978110;1528843120.sql;1528978110.sql;77;77;735;735;0;0;0;0;0;0;0;0
695;1529023731;1528978110.sql;1529023731.sql;77;77;735;735;0;0;0;0;0;0;0;0
696;1529028094;1529023731.sql;1529028094.sql;77;77;735;735;0;0;0;0;0;0;0;0
697;1529028472;1529028094.sql;1529028472.sql;77;77;735;735;0;0;0;0;0;0;0;0
698;1529028968;1529028472.sql;1529028968.sql;77;77;735;735;0;0;0;0;0;0;0;0
699;1529113346;1529028968.sql;1529113346.sql;77;77;735;735;0;0;0;0;0;0;0;0
700;1529128010;1529113346.sql;1529128010.sql;77;77;735;735;0;0;0;0;0;0;0;0
701;1529189845;1529128010.sql;1529189845.sql;77;77;735;735;0;0;0;0;0;0;0;0
702;1529250809;1529189845.sql;1529250809.sql;77;77;735;735;0;0;0;0;0;0;0;0
703;1530188812;1529250809.sql;1530188812.sql;77;77;735;735;0;0;0;0;0;0;0;0
704;1530223309;1530188812.sql;1530223309.sql;77;77;735;735;0;0;0;0;0;0;0;0
705;1530223465;1530223309.sql;1530223465.sql;77;77;735;737;0;0;2;0;0;0;0;0
706;1530314005;1530223465.sql;1530314005.sql;77;77;737;737;0;0;0;0;0;0;0;0
707;1530727801;1530314005.sql;1530727801.sql;77;77;737;737;0;0;0;0;1;0;0;0
708;1531091461;1530727801.sql;1531091461.sql;77;77;737;737;0;0;0;0;0;0;0;0
709;1531177074;1531091461.sql;1531177074.sql;77;77;737;737;0;0;0;0;0;0;0;0
710;1531397561;1531177074.sql;1531397561.sql;77;77;737;737;0;0;0;0;0;0;0;0
711;1531952696;1531397561.sql;1531952696.sql;77;77;737;737;1;1;0;0;0;0;7;7
712;1532793307;1531952696.sql;1532793307.sql;77;77;737;737;0;0;0;0;0;0;0;0
713;1532793386;1532793307.sql;1532793386.sql;77;77;737;737;0;0;0;0;0;0;0;0
714;1534978953;1532793386.sql;1534978953.sql;77;77;737;736;0;0;0;1;0;0;0;0
715;1535497971;1534978953.sql;1535497971.sql;77;77;736;736;0;0;0;0;3;0;0;0
716;1535498953;1535497971.sql;1535498953.sql;77;77;736;736;0;0;0;0;0;0;0;0
717;1535499394;1535498953.sql;1535499394.sql;77;77;736;737;0;0;1;0;0;0;0;0
718;1539777628;1535499394.sql;1539777628.sql;77;78;737;740;1;0;0;0;0;0;3;0
719;1540323887;1539777628.sql;1540323887.sql;78;78;740;738;0;0;0;2;0;0;0;0
720;1540343710;1540323887.sql;1540343710.sql;78;78;738;738;0;0;0;0;0;0;0;0
721;1540418172;1540343710.sql;1540418172.sql;78;78;738;738;0;0;0;0;0;0;0;0
722;1540419465;1540418172.sql;1540419465.sql;78;78;738;738;0;0;0;0;0;0;0;0
723;1547886209;1540419465.sql;1547886209.sql;78;78;738;738;0;0;0;0;0;0;0;0
724;1549729654;1547886209.sql;1549729654.sql;78;78;738;738;0;0;0;0;0;0;0;0
725;1551991741;1549729654.sql;1551991741.sql;78;78;738;738;0;0;0;0;0;0;0;0
